Gene dn_silentCFPK dn_damaging dn_lof mut_silentCFPK mut_damaging mut_lof caseData1 caseData2 caseData3 controlData1 controlData2 controlData3 BF_dn_silentCFPK BF_dn_MiD BF_dn_lof BF_cc_MiD_lof_pop1 BF_cc_MiD_lof_pop2 BF_cc_MiD_lof_pop3 BF qvalue
RPL5 0 0 0 1.11606e-10 8.14556e-07 1.09885245582201e-06 0 0 0 0 0 0 0.999999947881432 0.999223133058906 0.973758800078186 0.985463527632272 0.98660872036582 0.999384216387138 0.945435366507755 0.897289679368087
REG4 0 0 0 1.11606e-10 5.42048e-07 7.5462279795723e-07 0 0 0 0 0 1 0.999999947881432 0.999482904131243 0.981895953276787 0.985463527632272 0.98660872036582 0.990839023890334 0.945430101423472 0.897292345858114
CRHBP 0 0 0 1.53739e-06 2.61967e-06 9.99232058313525e-07 0 0 0 0 0 0 0.999282578358729 0.99750563666294 0.976105968068951 0.985463527632272 0.98660872036582 0.999384216387138 0.945406609004665 0.897295011989288
ACTL7A 0 0 0 1.11606e-10 4.02737e-06 6.80155603764895e-07 1 0 2 0 1 2 0.999999947881432 0.996170170706643 0.98366618779979 1.39641941261819 0.661224843302648 1.0448940117375 0.945406391470549 0.89729767758864
SYT15 0 0 0 5.64652e-06 1.04146e-10 1.02361657019001e-06 0 0 0 0 0 0 0.9973701495645 0.99999990059917 0.975530861114127 0.985463527632272 0.98660872036582 0.999384216387138 0.945399410697664 0.897300342706618
ZBTB42 0 0 0 1.00355e-05 1.04146e-10 9.39373633589355e-07 0 0 0 0 0 0 0.99533563495893 0.99999990059917 0.977519323020566 0.985463527632272 0.98660872036582 0.999384216387138 0.9453940230012 0.897303007331522
SIAH1 0 0 0 4.28381e-07 1.04146e-10 7.69616716527405e-07 0 0 0 0 0 1 0.999799991930237 0.99999990059917 0.981539946111219 0.985463527632272 0.98660872036582 0.990839023890334 0.945387101722483 0.897305671474901
SLC25A12 0 0 0 1.18134e-07 5.27236e-06 1.90467837039075e-06 1 0 1 1 0 1 0.999944836004811 0.994991909094885 0.955001555299524 0.987484009068443 0.98660872036582 1.02122969537149 0.945361966877725 0.897308335272286
KIAA1875 0 0 0 1.11606e-10 1.04146e-10 1.13492741434109e-06 0 0 0 0 0 0 0.999999947881432 0.99999990059917 0.97291038116473 0.985463527632272 0.98660872036582 0.999384216387138 0.945345939416792 0.897310998656091
CHURC1 0 0 0 1.0151e-06 1.23108e-06 7.11609651627725e-07 0 0 0 0 0 1 0.999526187951599 0.998826325982428 0.982918029728877 0.985463527632272 0.98660872036582 0.990839023890334 0.945344424795342 0.897313661518581
TNFRSF18 0 0 0 7.06748e-06 1.54208e-07 9.93200479445165e-07 0 0 0 0 0 0 0.996710541766787 0.999852838762796 0.976248280539579 0.985463527632272 0.98660872036582 0.999384216387138 0.945329931692062 0.897316323956359
PAQR5 0 0 0 2.27712e-07 3.07504e-06 7.40440314828945e-07 1 0 0 1 0 1 0.999893672819577 0.997073259333136 0.982232826235185 0.987484009068443 0.98660872036582 0.990839023890334 0.945308270432644 0.897318986022814
MPV17L2 0 0 0 3.46123e-06 1.04146e-10 7.14621373001425e-07 0 0 0 0 0 1 0.998386282904811 0.99999990059917 0.982846426860913 0.985463527632272 0.98660872036582 0.990839023890334 0.945306912201919 0.897321647567213
CLEC12B 0 0 0 1.11606e-10 3.80648e-07 7.6678117425703e-07 0 0 0 0 0 1 0.999999947881432 0.999636821085383 0.981607260631559 0.985463527632272 0.98660872036582 0.990839023890334 0.945297680504991 0.897324308648204
CCDC91 0 0 0 1.11606e-10 1.04146e-10 1.22182789491019e-06 1 0 0 1 0 0 0.999999947881432 0.99999990059917 0.970870007139502 0.987484009068443 0.98660872036582 0.999384216387138 0.945297537258844 0.897326969198415
GFRA3 0 0 0 1.28325e-06 2.62355e-06 1.09373958110586e-06 1 0 0 1 0 0 0.999401100865913 0.997501951060854 0.973879112313862 0.987484009068443 0.98660872036582 0.999384216387138 0.945292334251318 0.897329629255587
CAV1 0 0 0 5.65793e-07 1.74887e-06 3.55853288942298e-07 0 0 0 0 0 2 0.999735852337584 0.998333465446924 0.991416969442953 0.985463527632272 0.98660872036582 0.982564003058375 0.945286812727826 0.897332288822232
PSKH1 0 0 0 5.48654e-07 3.4836e-06 7.1912563248477e-07 1 0 0 1 0 1 0.999743851829501 0.996685632956642 0.982739350116605 0.987484009068443 0.98660872036582 0.990839023890334 0.945286401282612 0.897334947860551
RTP1 0 0 0 6.70958e-07 3.42063e-07 4.9417278780051e-07 1 0 0 1 0 2 0.999686770238847 0.999673623849232 0.988102882485087 0.987484009068443 0.98660872036582 0.982564003058375 0.945279446861972 0.897337606419285
BTN2A1 0 0 0 2.15087e-07 9.94808e-07 1.17982687566115e-06 1 0 0 1 0 0 0.999899567303015 0.999051376716916 0.971855572899016 0.987484009068443 0.98660872036582 0.999384216387138 0.945264700129544 0.897340264556431
LRRC2 0 0 0 1.11606e-10 8.97526e-07 7.4818464190945e-07 0 0 0 0 0 1 0.999999947881432 0.999144066615596 0.982048861264241 0.985463527632272 0.98660872036582 0.990839023890334 0.945256767847653 0.897342922221529
PGA3 0 0 0 5.01005e-07 2.04781e-06 1.04836025315956e-06 0 0 0 0 0 0 0.999766092300137 0.998049129423679 0.974947668022982 0.985463527632272 0.98660872036582 0.999384216387138 0.945256385305072 0.897345579358675
ZIC1 0 0 0 1.21581e-05 3.70801e-06 7.58560324095095e-07 0 0 0 0 0 0 0.994354714893008 0.996472843625835 0.981802448980428 0.985463527632272 0.98660872036582 0.999384216387138 0.945254835007717 0.897348235976697
NFKBID 0 0 0 8.81433e-07 1.6358e-06 1.05763668181587e-06 0 0 0 0 0 0 0.999588552975415 0.998441051985624 0.974729128280078 0.985463527632272 0.98660872036582 0.999384216387138 0.945247721549325 0.897350892117038
IFIT2 0 0 0 1.11606e-10 1.04146e-10 8.69032304321395e-07 1 0 0 1 0 1 0.999999947881432 0.99999990059917 0.979183103705228 0.987484009068443 0.98660872036582 0.990839023890334 0.945239733804058 0.897353547786327
HERC2P3 0 0 0 1.11606e-10 1.04146e-10 1.13988321262921e-06 0 0 0 0 0 0 0.999999947881432 0.99999990059917 0.97279389378673 0.985463527632272 0.98660872036582 0.999384216387138 0.945232752352579 0.897356202977241
TIPIN 0 0 0 1.11606e-10 8.22902e-07 8.37216710153305e-07 1 0 0 1 0 1 0.999999947881432 0.999215179180113 0.979936670090579 0.987484009068443 0.98660872036582 0.990839023890334 0.945224857040247 0.897358857696701
PDXDC2P 0 0 0 1.11606e-10 1.04146e-10 1.14055176600571e-06 0 0 0 0 0 0 0.999999947881432 0.99999990059917 0.972778180445475 0.985463527632272 0.98660872036582 0.999384216387138 0.945217484200819 0.897361511940974
C7orf26 0 0 0 4.21717e-06 2.14629e-06 7.0421580406425e-07 1 0 0 1 0 1 0.998034543297649 0.997955494261712 0.983093841058206 0.987484009068443 0.98660872036582 0.990839023890334 0.94521334809732 0.897364165686192
KCTD13 0 0 0 3.18108e-06 3.58203e-06 6.6768582402338e-07 1 0 0 1 0 1 0.998516700601797 0.9965922892922 0.983962965998793 0.987484009068443 0.98660872036582 0.990839023890334 0.945213101598771 0.897366818903654
TSFM 0 0 0 1.05595e-06 2.25496e-06 8.7039011579054e-07 2 0 0 0 2 1 0.99950713013064 0.997852189865718 0.979150957672666 2.02750376044662 0.481787081828859 0.990839023890334 0.945195589816221 0.897369471721566
FBXO27 0 0 0 4.84952e-06 2.57724e-08 1.04713198873556e-06 0 0 0 0 0 0 0.997740502583578 0.999975402434261 0.974976608304532 0.985463527632272 0.98660872036582 0.999384216387138 0.945189976528976 0.897372124051811
GTF2B 0 0 0 1.62326e-07 2.55255e-06 1.0384791970182e-06 0 0 0 0 0 0 0.999924201633482 0.997569397894548 0.975180511839477 0.985463527632272 0.98660872036582 0.999384216387138 0.945177126502862 0.897374775948195
RAB11A 0 0 0 5.38616e-07 1.43383e-06 1.07535314235479e-06 0 0 0 0 0 0 0.999748537046147 0.998633282275077 0.974311904387602 0.985463527632272 0.98660872036582 0.999384216387138 0.945176279141978 0.897377427321859
CBWD6 0 0 0 1.48592e-07 1.04146e-10 1.13949186377672e-06 0 0 0 0 0 0 0.999930614296152 0.99999990059917 0.972803091983592 0.985463527632272 0.98660872036582 0.999384216387138 0.945176152947915 0.897380078167611
CCDC69 0 0 0 2.06875e-07 5.26328e-07 1.11798539978583e-06 0 0 0 0 0 0 0.999903401439509 0.999497893312871 0.973308724888408 0.985463527632272 0.98660872036582 0.999384216387138 0.945166971062164 0.897382728552737
AMN1 0 0 0 1.32007e-07 8.74723e-07 7.5076868038744e-07 0 0 0 0 0 1 0.999938358254923 0.999165795595323 0.981987486456682 0.985463527632272 0.98660872036582 0.990839023890334 0.945160032558273 0.897385378460748
ITGB3BP 0 0 0 1.11606e-10 1.04146e-10 8.7274959855694e-07 1 0 0 1 0 1 0.999999947881432 0.99999990059917 0.979095099975336 0.987484009068443 0.98660872036582 0.990839023890334 0.945154780722349 0.897388027879286
PGP 0 0 0 1.08336e-05 2.14209e-06 4.95426986266201e-07 0 0 0 0 0 1 0.99496657790602 0.997959487295549 0.988072888702112 0.985463527632272 0.98660872036582 0.990839023890334 0.945146204998639 0.897390676833129
UBE2W 0 0 0 7.19415e-07 4.02246e-08 1.12837072471587e-06 0 0 0 0 0 0 0.999664156259736 0.999961609542201 0.973064521748074 0.985463527632272 0.98660872036582 0.999384216387138 0.945142031465789 0.897393325289796
TBC1D23 0 0 0 9.13802e-07 4.25738e-06 1.74337992211961e-06 1 1 0 2 0 3 0.999573449847468 0.995952287897026 0.958723727150897 0.724721903495589 1.40206218835785 0.974553359057078 0.945128824913298 0.897395973316364
TNFSF14 0 0 0 1.11606e-10 2.05906e-08 7.8851888465587e-07 0 0 0 0 0 1 0.999999947881432 0.999980347929389 0.981091348048471 0.985463527632272 0.98660872036582 0.990839023890334 0.945125533862795 0.897398620839502
KCNJ9 0 0 0 1.02128e-05 7.35366e-06 6.58494197679065e-07 0 0 0 0 0 0 0.995253624006191 0.993028102641595 0.984181788523902 0.985463527632272 0.98660872036582 0.999384216387138 0.945123632759865 0.897401267849065
GFRA4 0 0 0 7.84484e-06 3.12579e-06 8.702143019099e-07 0 0 0 0 0 0 0.996350065657601 0.997025093980388 0.979155119980256 0.985463527632272 0.98660872036582 0.999384216387138 0.945121262272905 0.897403914348683
CTRL 0 0 0 1.11606e-10 1.04146e-10 7.90358434721655e-07 0 0 0 0 0 1 0.999999947881432 0.99999990059917 0.981047702864084 0.985463527632272 0.98660872036582 0.990839023890334 0.945101967935145 0.89740656046385
RAB27A 0 0 0 1.11606e-10 1.14238e-06 7.45691077042625e-07 0 0 0 0 0 1 0.999999947881432 0.998910802015116 0.982108091228779 0.985463527632272 0.98660872036582 0.990839023890334 0.945093081640726 0.897409206117606
C10orf88 0 0 0 1.45873e-06 1.04146e-10 7.6276000167335e-07 0 0 0 0 0 1 0.999319259753412 0.99999990059917 0.981702730287988 0.985463527632272 0.98660872036582 0.990839023890334 0.945089245800462 0.89741185127269
FA2H 0 0 0 3.74428e-06 3.13241e-06 1.03508685866993e-06 1 0 0 1 0 0 0.998254550129926 0.997018811458034 0.975260465419134 0.987484009068443 0.98660872036582 0.999384216387138 0.945089151139911 0.897414495901551
FAM53A 0 0 0 1.24697e-06 1.44204e-06 7.10673729040225e-07 0 0 0 0 0 1 0.999418022975595 0.998625466813591 0.982940282218012 0.985463527632272 0.98660872036582 0.990839023890334 0.945073434756107 0.897417140119999
SLC22A18 0 0 0 1.02983e-05 1.72787e-06 8.80199122917925e-07 0 0 0 0 0 0 0.995214080470196 0.998353445354731 0.97891876537678 0.985463527632272 0.98660872036582 0.999384216387138 0.94507326609697 0.897419783813064
RQCD1 0 0 0 3.37071e-07 3.75767e-06 9.940059753149e-07 0 0 0 0 0 0 0.99984261715505 0.996425766906524 0.976229273882175 0.985463527632272 0.98660872036582 0.999384216387138 0.945031776316049 0.897422427286756
HVCN1 0 0 0 1.11606e-10 2.28655e-06 7.0374234579165e-07 0 0 0 0 0 1 0.999999947881432 0.997822163457656 0.983105100166488 0.985463527632272 0.98660872036582 0.990839023890334 0.945021481723395 0.897425070310261
SERPINA1 0 0 0 6.88311e-08 1.17634e-06 8.31292579062985e-07 1 0 0 1 0 1 0.99996785779981 0.998878457608324 0.980077056910342 0.987484009068443 0.98660872036582 0.990839023890334 0.945011371320922 0.897427712882351
HEY1 0 0 0 4.24959e-06 3.38052e-06 1.01901796193798e-06 1 0 0 1 0 0 0.998019463841671 0.996783404237235 0.975639290141382 0.987484009068443 0.98660872036582 0.999384216387138 0.945010423697063 0.897430354935359
ARFGAP3 0 0 0 2.95908e-07 4.54229e-06 1.69810402814509e-06 3 0 1 3 0 3 0.999861834016843 0.995682525904525 0.959771423244664 0.999428019669779 0.98660872036582 1.00302264858083 0.9450089068326 0.897432996473651
CDK2 0 0 0 1.11606e-10 3.0605e-06 1.02944524672795e-06 0 0 0 0 0 0 0.999999947881432 0.997087059644239 0.975393447966335 0.985463527632272 0.98660872036582 0.999384216387138 0.94499798560726 0.897435637566957
CNN3 0 0 0 3.51306e-07 2.20661e-06 7.0162617930067e-07 0 0 0 0 0 1 0.99983597174807 0.997898150053811 0.983155425566534 0.985463527632272 0.98660872036582 0.990839023890334 0.944986846282136 0.897438278217023
ERMAP 0 0 0 1.11606e-10 1.05559e-06 1.10912693064612e-06 0 0 0 0 0 0 0.999999947881432 0.998993472196135 0.973517078981802 0.985463527632272 0.98660872036582 0.999384216387138 0.944983431908471 0.897440918366843
C3AR1 0 0 0 6.7216e-07 2.15121e-06 6.9795957681072e-07 0 0 0 0 0 1 0.999686209275352 0.997950816746574 0.983242629281547 0.985463527632272 0.98660872036582 0.990839023890334 0.944978976301575 0.897443558024265
TRIM64C 0 0 0 1.11606e-10 1.04146e-10 1.15109609745147e-06 0 0 0 0 0 0 0.999999947881432 0.99999990059917 0.972530389101545 0.985463527632272 0.98660872036582 0.999384216387138 0.944976713267193 0.897446197173223
PPP6C 0 0 0 1.61566e-06 2.95368e-06 1.00391684470098e-06 0 0 0 0 0 0 0.999246081530633 0.997188456607782 0.975995448486331 0.985463527632272 0.98660872036582 0.999384216387138 0.944964471205886 0.897448835887659
ZNF385C 0 0 0 4.67227e-06 5.52558e-07 6.8475198927893e-07 0 0 0 0 0 1 0.997822905595905 0.999472882977268 0.983556819859428 0.985463527632272 0.98660872036582 0.990839023890334 0.944958088930467 0.897451474124376
SNX30 0 0 0 1.70763e-06 1.82385e-06 1.04701818501467e-06 0 0 0 0 0 0 0.99920319991479 0.998262133887118 0.974979289788268 0.985463527632272 0.98660872036582 0.999384216387138 0.94495645503373 0.897454111848412
TACC3 0 0 0 5.17494e-06 1.98618e-06 1.577318832518e-06 1 0 1 1 0 2 0.997589251581003 0.998107735994739 0.962572654747536 0.987484009068443 0.98660872036582 1.01198372962338 0.944955276011233 0.897456749056557
SMTNL2 0 0 0 8.9038e-06 1.04146e-10 9.812192392202e-07 0 0 0 0 0 0 0.995859430886903 0.99999990059917 0.976531041070267 0.985463527632272 0.98660872036582 0.999384216387138 0.944935231190311 0.897459385888414
ZBTB8A 0 0 0 1.11606e-10 1.04146e-10 1.15306056597509e-06 0 0 0 0 0 0 0.999999947881432 0.99999990059917 0.972484231925996 0.985463527632272 0.98660872036582 0.999384216387138 0.944931863814124 0.897462022220835
MACROD1 0 0 0 9.11091e-06 4.90169e-07 9.5897555731051e-07 0 0 0 0 0 0 0.995763530377597 0.999532372918154 0.977056239384747 0.985463527632272 0.98660872036582 0.999384216387138 0.944910412691368 0.89746465818761
LYPD6B 0 0 0 1.11606e-10 1.35685e-06 7.45449595733095e-07 0 0 0 0 0 1 0.999999947881432 0.998706568612994 0.982113827375978 0.985463527632272 0.98660872036582 0.990839023890334 0.944905370426556 0.897467293667597
PGA4 0 0 0 1.05178e-06 2.13218e-06 1.05008539315666e-06 0 0 0 0 0 0 0.999509075534315 0.997968909074819 0.974907022005501 0.985463527632272 0.98660872036582 0.999384216387138 0.944898029362665 0.897469928677925
TIGD1 0 0 0 1.11606e-10 1.04146e-10 1.15547975278225e-06 0 0 0 0 0 0 0.999999947881432 0.99999990059917 0.972427394029232 0.985463527632272 0.98660872036582 0.999384216387138 0.944876636245428 0.897472563322552
TMEM147 0 0 0 1.68397e-06 2.2891e-06 6.13027840863565e-07 2 0 0 2 0 2 0.999214231189976 0.997819739748756 0.985264989246058 0.992213604214878 0.98660872036582 0.982564003058375 0.944875806985819 0.897475197449675
CHRFAM7A 0 0 0 6.55769e-07 4.68666e-06 9.5821272769751e-07 0 0 0 0 0 0 0.999693858874732 0.995545885027171 0.977074256214896 0.985463527632272 0.98660872036582 0.999384216387138 0.944873933227082 0.897477831067164
FOXD4L2 0 0 0 1.11606e-10 1.04146e-10 1.15569065053586e-06 0 0 0 0 0 0 0.999999947881432 0.99999990059917 0.972422439239677 0.985463527632272 0.98660872036582 0.999384216387138 0.94487182183469 0.897480464176925
FOXD4L4 0 0 0 1.11606e-10 1.04146e-10 1.15569065053586e-06 0 0 0 0 0 0 0.999999947881432 0.99999990059917 0.972422439239677 0.985463527632272 0.98660872036582 0.999384216387138 0.94487182183469 0.897483096763517
ST8SIA1 0 0 0 1.11606e-10 2.44658e-06 7.89336985227975e-07 1 0 0 1 0 1 0.999999947881432 0.997670080864685 0.981071937519194 0.987484009068443 0.98660872036582 0.990839023890334 0.944856604718712 0.897485728939466
NACC1 0 0 0 1.09504e-05 1.97102e-06 8.67880091996875e-07 0 0 0 0 0 0 0.994912590561214 0.998122153285818 0.979210383121238 0.985463527632272 0.98660872036582 0.999384216387138 0.944849468452602 0.897488360645228
CTSG 0 0 0 1.11606e-10 1.84049e-07 7.95309194429125e-07 0 0 0 0 0 1 0.999999947881432 0.999824366159055 0.980930251803855 0.985463527632272 0.98660872036582 0.990839023890334 0.944822942199398 0.897490992024099
PLSCR3 0 0 0 4.50436e-06 2.56065e-06 9.6998333611541e-07 0 0 0 0 0 0 0.99790097916107 0.997561702815801 0.976796294140533 0.985463527632272 0.98660872036582 0.999384216387138 0.944820290471165 0.897493622899928
FOXA2 0 0 0 3.29007e-06 1.04146e-10 7.39334111975545e-07 0 0 0 0 0 1 0.998465958603338 0.99999990059917 0.982259106992706 0.985463527632272 0.98660872036582 0.990839023890334 0.944817419480436 0.897496253274484
PPM1A 0 0 0 1.11606e-10 2.9829e-06 1.04071657893868e-06 0 0 0 0 0 0 0.999999947881432 0.997160718092039 0.975127783263497 0.985463527632272 0.98660872036582 0.999384216387138 0.944810391040853 0.897498883178602
BLZF1 0 0 0 1.11606e-10 2.11338e-06 1.16177401521483e-06 1 0 0 1 0 0 0.999999947881432 0.997986783350674 0.972279529964864 0.987484009068443 0.98660872036582 0.999384216387138 0.94476417584887 0.897501512901624
ZNRF4 0 0 0 9.78921e-06 1.04146e-10 6.1664854241968e-07 0 0 0 0 0 1 0.995449580284388 0.99999990059917 0.985178680303854 0.985463527632272 0.98660872036582 0.990839023890334 0.944762915422338 0.897504142111867
GOLGA6L4 0 0 0 4.39964e-07 1.04146e-10 1.1526794234178e-06 0 0 0 0 0 0 0.99979458503019 0.99999990059917 0.972493187065659 0.985463527632272 0.98660872036582 0.999384216387138 0.944746509538433 0.897506770921237
PROZ 0 0 0 9.44434e-07 8.64839e-07 1.10913234075078e-06 0 0 0 0 0 0 0.999559157614685 0.999175214339369 0.973516951719246 0.985463527632272 0.98660872036582 0.999384216387138 0.944738609460984 0.897509399267096
TRNAU1AP 0 0 0 7.89339e-07 9.0656e-07 1.19571916671284e-06 1 0 0 1 0 0 0.999631525851756 0.99913545836585 0.9714825251117 0.987484009068443 0.98660872036582 0.999384216387138 0.944728063998807 0.8975120271691
RNASE9 0 0 0 1.11606e-10 1.04146e-10 4.60614095244738e-07 0 0 0 0 0 2 0.999999947881432 0.99999990059917 0.98890580447675 0.985463527632272 0.98660872036582 0.982564003058375 0.94471587846893 0.897514654639479
SLC25A46 0 0 0 2.82777e-06 2.68427e-06 1.0874123371022e-06 1 0 0 1 0 0 0.998681225422674 0.997444276674849 0.974028023025075 0.987484009068443 0.98660872036582 0.999384216387138 0.944701244597754 0.89751728169642
PGPEP1L 0 0 0 1.11606e-10 5.85409e-07 5.22841322589475e-07 1 0 0 1 0 2 0.999999947881432 0.999441561193669 0.987417535697253 0.987484009068443 0.98660872036582 0.982564003058375 0.944700377925397 0.89751990823851
XRCC3 0 0 0 5.16703e-06 3.09384e-06 9.41675561839545e-07 0 0 0 0 0 0 0.997592927496811 0.997055416280388 0.977464928715198 0.985463527632272 0.98660872036582 0.999384216387138 0.944695472460488 0.897522534295688
FXYD3 0 0 0 1.40234e-06 4.18196e-07 7.6496967576457e-07 0 0 0 0 0 1 0.999345557687058 0.999601009902723 0.981650267490795 0.985463527632272 0.98660872036582 0.990839023890334 0.944686632027404 0.897525159897113
OTUD1 0 0 0 1.70413e-05 1.04146e-10 8.36045629753515e-07 0 0 0 0 0 0 0.992105462775059 0.99999990059917 0.97996441994142 0.985463527632272 0.98660872036582 0.999384216387138 0.944682993481311 0.897527785004566
RASSF6 0 0 0 1.11606e-10 2.00454e-06 1.1699150154076e-06 1 0 0 1 0 0 0.999999947881432 0.998090276008111 0.972088319613286 0.987484009068443 0.98660872036582 0.999384216387138 0.944676330848697 0.89753040964049
ANKRD63 0 0 0 1.21454e-05 1.04146e-10 9.309791942129e-07 0 0 0 0 0 0 0.994360578133945 0.99999990059917 0.977717711179806 0.985463527632272 0.98660872036582 0.999384216387138 0.944659570635964 0.897533033879459
